gid,pid,off,def,type,dseq,len,qtr,min,sec,ptso,ptsd,timo,timd,dwn,ytg,yfog,zone,fd,sg,nh,pts,tck,sk,pen,ints,fum,saf,blk,eps,epa
5059,829443,ATL,MIN,KOFF,0,6,1,8,22,0,14,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5059,829444,ATL,MIN,RUSH,1,35,1,8,22,0,14,3,3,1,10,25,2,0,0,0,0,1,0,0,0,0,0,0,0.88,-0.36
5059,829445,ATL,MIN,PASS,2,46,1,7,49,0,14,3,3,2,8,27,2,0,0,0,0,1,0,0,0,0,0,0,0.52,-0.29
5059,829446,ATL,MIN,NOPL,2,15,1,7,3,0,14,3,3,3,5,30,2,1,0,0,0,0,0,1,0,0,0,0,0.23,1.43
5059,829447,ATL,MIN,PASS,3,7,1,6,48,0,14,3,3,1,10,35,2,0,0,0,0,0,0,0,0,0,0,0,1.66,-0.59
5059,829448,ATL,MIN,PASS,4,40,1,6,41,0,14,3,3,2,10,35,2,0,1,0,0,1,0,0,0,0,0,0,1.07,-0.07
5059,829449,ATL,MIN,PASS,5,42,1,6,1,0,14,3,3,3,5,40,2,1,1,0,0,1,0,0,0,0,0,0,1,1.44
5059,829450,ATL,MIN,RUSH,6,36,1,5,19,0,14,3,3,1,10,46,3,0,0,0,0,1,0,0,0,0,0,0,2.44,-0.71
5059,829451,ATL,MIN,PASS,7,45,1,4,43,0,14,3,3,2,11,45,3,1,1,0,0,1,0,0,0,0,0,0,1.73,1.93
5059,829452,ATL,MIN,RUSH,8,42,1,3,58,0,14,3,3,1,10,68,4,0,0,0,0,1,0,0,0,0,0,0,3.66,-0.66
5059,829453,ATL,MIN,PASS,9,23,1,3,16,0,14,3,3,2,11,67,4,0,1,0,0,1,0,1,0,0,0,0,3,-0.76
5059,829454,ATL,MIN,PASS,10,8,1,2,53,0,14,3,3,2,19,59,3,0,1,0,0,0,0,0,0,0,0,0,2.24,-0.66
5059,829455,ATL,MIN,PASS,11,7,1,2,45,0,14,3,3,3,19,59,3,0,1,0,0,0,0,0,0,0,0,0,1.58,-0.88
5059,829456,MIN,ATL,PUNT,0,7,1,2,38,14,0,3,3,4,19,59,3,0,0,0,0,0,0,0,0,0,0,0,0.7,-0.24
5059,829457,MIN,ATL,RUSH,1,35,1,2,31,14,0,3,3,1,10,8,1,0,0,0,0,1,0,0,0,0,0,0,-0.46,-0.17
5059,829458,MIN,ATL,PASS,2,41,1,1,56,14,0,3,3,2,7,11,1,0,0,0,0,1,0,0,0,0,0,0,-0.63,0.69
5059,829459,MIN,ATL,RUSH,3,44,1,1,15,14,0,3,3,3,1,17,1,1,1,0,0,1,0,0,0,0,0,0,0.06,0.34
5059,829460,MIN,ATL,RUSH,4,35,1,0,31,14,0,3,3,1,10,19,1,1,0,0,0,1,0,0,0,0,0,0,0.4,1.77
5059,829461,MIN,ATL,NOPL,4,29,2,15,0,14,0,3,3,1,10,42,3,0,0,0,0,0,0,1,0,0,0,0,2.17,-1.24
5059,829462,MIN,ATL,RUSH,5,39,2,14,31,14,0,3,3,1,20,32,2,0,0,0,0,1,0,0,0,0,0,0,0.93,-0.9
5059,829463,MIN,ATL,RUSH,6,38,2,13,52,14,0,3,3,2,24,28,2,0,0,0,0,0,0,0,0,1,0,0,0.03,-0.94
5059,829464,MIN,ATL,RUSH,7,41,2,13,14,14,0,3,3,3,26,26,2,0,1,0,0,1,0,0,0,0,0,0,-0.91,-0.17
5059,829465,ATL,MIN,PUNT,0,11,2,12,33,0,14,3,3,4,20,32,2,0,0,0,0,0,0,0,0,0,0,0,-1.08,-0.06
5059,829466,ATL,MIN,PASS,1,30,2,12,22,0,14,3,3,1,10,28,2,1,0,0,0,1,0,0,0,0,0,0,1.14,1.03
5059,829467,ATL,MIN,PASS,2,26,2,11,52,0,14,3,3,1,10,42,3,1,0,1,0,1,0,0,0,0,0,0,2.17,1.22
5059,829468,ATL,MIN,RUSH,3,42,2,11,26,0,14,3,3,1,10,62,4,1,0,0,0,1,0,0,0,0,0,0,3.39,0.54
5059,829469,ATL,MIN,NOPL,3,18,2,10,44,0,14,3,3,1,10,74,4,0,0,0,0,0,0,1,0,0,0,0,3.93,0.5
5059,829470,ATL,MIN,RUSH,4,5,2,10,26,0,14,3,3,1,5,79,4,0,0,0,0,1,0,0,0,1,0,0,4.43,-4.99
5059,829471,MIN,ATL,RUSH,1,38,2,10,21,14,0,3,3,1,10,21,2,0,0,0,0,1,0,0,0,0,0,0,0.56,-0.49
5059,829472,MIN,ATL,RUSH,2,43,2,9,43,14,0,3,3,2,9,22,2,0,0,0,0,1,0,0,0,0,0,0,0.07,-0.65
5059,829473,MIN,ATL,PASS,3,37,2,9,0,14,0,3,3,3,9,22,2,1,1,0,0,1,0,0,0,0,0,0,-0.58,1.94
5059,829474,MIN,ATL,NOPL,3,6,2,8,23,14,0,3,3,1,10,31,2,1,0,0,0,0,0,1,0,0,0,0,1.36,1.08
5059,829475,MIN,ATL,PASS,4,7,2,8,17,14,0,3,3,1,10,46,3,0,0,0,0,0,0,0,0,0,0,0,2.44,-0.63
5059,829476,MIN,ATL,RUSH,5,42,2,8,10,14,0,3,3,2,10,46,3,0,0,0,0,1,0,0,0,0,0,0,1.81,-0.23
5059,829477,MIN,ATL,NOPL,5,6,2,7,28,14,0,3,3,3,7,49,3,0,0,0,0,0,0,1,0,0,0,0,1.58,1.36
5059,829478,MIN,ATL,RUSH,6,41,2,7,22,14,0,3,3,1,10,54,3,0,0,0,0,1,0,0,0,0,0,0,2.94,0.14
5059,829479,MIN,ATL,RUSH,7,42,2,6,41,14,0,3,3,2,4,60,4,1,0,0,0,1,0,0,0,0,0,0,3.08,1.21
5059,829480,MIN,ATL,RUSH,8,41,2,5,59,14,0,3,3,1,10,82,5,1,0,0,0,1,0,0,0,0,0,0,4.29,2.04
5059,829481,MIN,ATL,RUSH,9,36,2,5,18,14,0,3,2,1,1,99,5,0,0,0,0,1,0,0,0,0,0,0,6.33,-0.37
5059,829482,MIN,ATL,RUSH,10,2,2,4,42,14,0,3,2,2,1,99,5,1,0,0,7,0,0,0,0,0,0,0,5.96,1.04
5059,829483,MIN,ATL,NOPL,10,20,2,4,40,21,0,3,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
5059,829484,MIN,ATL,FGXP,10,3,2,4,40,21,0,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5059,829485,ATL,MIN,KOFF,0,6,2,4,40,0,21,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5059,829486,ATL,MIN,RUSH,1,35,2,4,40,0,21,2,3,1,10,25,2,1,0,0,0,1,0,0,0,0,0,0,0.88,1.23
5059,829487,ATL,MIN,PASS,2,32,2,4,11,0,21,2,3,1,10,41,3,1,0,1,0,1,0,0,0,0,0,0,2.11,0.65
5059,829488,ATL,MIN,PASS,3,30,2,3,39,0,21,2,3,1,10,51,3,0,1,0,0,1,0,0,0,0,0,0,2.76,0.44
5059,829489,ATL,MIN,RUSH,4,34,2,3,9,0,21,2,3,2,1,60,4,1,0,0,0,1,0,0,0,0,0,0,3.2,0.19
5059,829490,ATL,MIN,PASS,5,4,2,2,35,0,21,2,3,1,10,62,4,0,1,0,0,0,0,0,0,0,0,0,3.39,-0.6
5059,829491,ATL,MIN,PASS,6,31,2,2,31,0,21,2,3,2,10,62,4,0,1,0,0,1,0,0,0,0,0,0,2.79,-0.18
5059,829492,ATL,MIN,NOPL,6,6,2,2,0,0,21,2,3,3,6,66,4,0,0,0,0,0,0,1,0,0,0,0,2.61,-1.1
5059,829493,ATL,MIN,PASS,7,5,2,1,54,0,21,2,2,3,16,56,3,0,1,0,0,0,1,0,0,0,0,0,1.51,-1.77
5059,829494,MIN,ATL,PUNT,0,6,2,1,49,21,0,1,2,4,27,45,3,0,0,0,0,0,0,0,0,0,0,0,-0.26,0.56
5059,829495,MIN,ATL,RUSH,1,4,2,1,43,21,0,1,2,1,10,10,1,0,1,0,0,1,0,0,0,0,0,0,-0.3,-0.35
5059,829496,MIN,ATL,RUSH,2,4,2,1,39,21,0,1,1,2,8,12,1,0,0,0,0,1,0,0,0,0,0,0,-0.65,-0.81
5059,829497,MIN,ATL,RUSH,3,46,2,1,35,21,0,1,0,3,10,10,1,0,0,0,0,1,0,0,0,0,0,0,-1.46,-0.85
5059,829498,ATL,MIN,PUNT,0,12,2,0,49,0,21,0,0,4,10,10,1,0,0,0,0,0,0,0,0,0,0,0,-2.31,-0.06
5059,829499,ATL,MIN,PASS,1,4,2,0,37,0,21,0,0,1,10,45,3,0,1,0,0,0,0,0,0,0,0,0,2.37,-0.62
5059,829500,ATL,MIN,PASS,2,27,2,0,33,0,21,0,0,2,10,45,3,1,1,0,0,1,0,0,0,0,0,0,1.75,1.42
5059,829501,ATL,MIN,PASS,3,20,2,0,6,0,21,0,0,1,10,58,3,0,1,0,0,1,0,0,0,0,0,0,3.17,0
5059,829502,MIN,ATL,KOFF,0,6,3,15,0,21,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5059,829503,MIN,ATL,RUSH,1,35,3,15,0,21,0,3,3,1,10,25,2,0,0,0,0,1,0,0,0,0,0,0,0.88,-0.19
5059,829504,MIN,ATL,PASS,2,47,3,14,24,21,0,3,3,2,7,28,2,0,0,0,0,0,1,0,0,1,0,0,0.69,-0.83
5059,829505,MIN,ATL,PASS,3,27,3,13,37,21,0,3,3,3,8,27,2,1,1,0,0,1,0,0,0,0,0,0,-0.14,2.1
5059,829506,MIN,ATL,RUSH,4,39,3,13,10,21,0,3,3,1,10,39,2,0,0,0,0,1,0,0,0,0,0,0,1.96,-0.4
5059,829507,MIN,ATL,RUSH,5,53,3,12,31,21,0,3,3,2,8,41,3,0,0,0,0,1,0,0,0,0,0,0,1.56,0.45
5059,829508,MIN,ATL,RUSH,6,42,3,11,38,21,0,3,3,3,2,47,3,0,0,0,0,1,0,0,0,0,0,0,2.01,-1.53
5059,829509,ATL,MIN,PUNT,0,11,3,10,56,0,21,3,3,4,1,48,3,0,0,0,0,0,0,0,0,0,0,0,0.48,-0.58
5059,829510,ATL,MIN,PASS,1,36,3,10,45,0,21,3,3,1,10,15,1,0,0,0,0,1,0,0,0,0,0,0,0.1,0.7
5059,829511,ATL,MIN,RUSH,2,30,3,10,9,0,21,3,3,2,1,24,2,1,0,1,0,1,0,0,0,0,0,0,0.8,0.41
5059,829512,ATL,MIN,PASS,3,41,3,9,39,0,21,3,3,1,10,29,2,0,1,1,0,1,0,0,0,0,0,0,1.21,0.04
5059,829513,ATL,MIN,RUSH,4,47,3,8,58,0,21,3,3,2,5,34,2,0,1,1,0,1,0,0,0,0,0,0,1.25,0.07
5059,829514,ATL,MIN,NOPL,4,15,3,8,11,0,21,3,3,3,2,37,2,1,0,0,0,0,0,1,0,0,0,0,1.32,0.85
5059,829515,ATL,MIN,RUSH,5,33,3,7,56,0,21,3,3,1,10,42,3,0,0,0,0,1,0,0,0,0,0,0,2.17,-0.41
5059,829516,ATL,MIN,PASS,6,34,3,7,23,0,21,3,3,2,8,44,3,1,1,1,0,1,0,0,0,0,0,0,1.76,1.35
5059,829517,ATL,MIN,PASS,7,28,3,6,49,0,21,3,3,1,10,57,3,0,1,1,0,1,0,0,0,0,0,0,3.11,-0.08
5059,829518,ATL,MIN,RUSH,8,40,3,6,21,0,21,3,3,2,6,61,4,0,1,0,0,1,0,0,0,0,0,0,3.03,-0.41
5059,829519,ATL,MIN,PASS,9,28,3,5,41,0,21,3,3,3,4,63,4,1,1,1,0,1,0,0,0,0,0,0,2.62,1.17
5059,829520,ATL,MIN,PASS,10,39,3,5,13,0,21,3,3,1,10,71,4,0,1,1,0,0,1,0,0,0,0,0,3.79,-0.97
5059,829521,ATL,MIN,PASS,11,39,3,4,34,0,21,3,3,2,15,66,4,0,1,0,0,1,0,0,0,0,0,0,2.82,-0.15
5059,829522,ATL,MIN,NOPL,11,6,3,3,55,0,21,3,3,3,9,72,4,1,0,0,0,0,0,1,0,0,0,0,2.67,3.37
5059,829523,ATL,MIN,RUSH,12,35,3,3,49,0,21,3,2,1,2,98,5,0,0,0,0,1,0,0,0,0,0,0,6.04,-0.62
5059,829524,ATL,MIN,PASS,13,6,3,3,14,0,21,3,2,2,3,97,5,0,0,0,0,0,0,0,1,0,0,0,5.42,-5.89
5059,829525,MIN,ATL,PASS,1,32,3,3,8,21,0,2,3,1,10,20,1,0,0,0,0,1,0,0,0,0,0,0,0.47,0.55
5059,829526,MIN,ATL,RUSH,2,43,3,2,36,21,0,2,3,2,2,28,2,0,0,0,0,1,0,0,0,0,0,0,1.02,-0.03
5059,829527,MIN,ATL,RUSH,3,38,3,1,53,21,0,2,3,3,1,29,2,1,0,0,0,1,0,0,0,0,0,0,0.99,0.37
5059,829528,MIN,ATL,PASS,4,22,3,1,15,21,0,2,3,1,10,31,2,1,0,0,0,1,0,1,0,0,0,0,1.36,2.69
5059,829529,MIN,ATL,RUSH,5,19,3,0,53,21,0,2,3,1,10,77,4,1,0,0,0,1,0,1,0,0,0,0,4.05,1.16
5059,829530,MIN,ATL,RUSH,6,5,3,0,34,21,0,2,2,1,7,93,5,1,0,0,7,0,0,0,0,0,0,0,5.21,1.79
5059,829531,MIN,ATL,FGXP,6,3,3,0,29,28,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5059,829532,ATL,MIN,KOFF,0,6,3,0,29,0,28,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5059,829533,ATL,MIN,PASS,1,6,3,0,25,0,28,2,2,1,10,23,2,0,1,0,0,0,0,0,0,0,0,0,0.73,-0.63
5059,829534,ATL,MIN,PASS,2,11,3,0,19,0,28,2,2,2,10,23,2,0,1,0,0,0,0,0,0,0,0,0,0.1,-0.62
5059,829535,ATL,MIN,PASS,3,30,3,0,8,0,28,2,2,3,10,23,2,0,1,0,0,0,0,0,0,0,0,0,-0.52,-0.94
5059,829536,MIN,ATL,PUNT,0,10,3,0,8,28,0,2,2,4,10,23,2,0,0,0,0,0,0,0,0,0,0,0,-1.46,0.58
5059,829537,MIN,ATL,RUSH,1,44,4,15,0,28,0,2,2,1,10,25,2,0,0,0,0,1,0,0,0,0,0,0,0.88,-0.07
5059,829538,MIN,ATL,RUSH,2,45,4,14,16,28,0,2,2,2,6,29,2,0,0,0,0,1,0,0,0,0,0,0,0.81,-0.95
5059,829539,MIN,ATL,RUSH,3,44,4,13,31,28,0,2,2,3,8,27,2,0,1,0,0,1,0,0,0,0,0,0,-0.14,-0.94
5059,829540,ATL,MIN,PUNT,0,12,4,12,47,0,28,2,2,4,6,29,2,0,0,0,0,0,0,0,0,0,0,0,-1.08,-0.51
5059,829541,ATL,MIN,PASS,1,24,4,12,35,0,28,2,2,1,10,34,2,1,1,0,0,1,0,0,0,0,0,0,1.59,0.92
5059,829542,ATL,MIN,PASS,2,25,4,12,11,0,28,2,2,1,10,47,3,1,1,1,0,1,0,0,0,0,0,0,2.51,0.91
5059,829543,ATL,MIN,PASS,3,34,4,11,46,0,28,2,2,1,10,63,4,0,1,1,0,1,0,0,0,0,0,0,3.42,-0.18
5059,829544,ATL,MIN,RUSH,4,30,4,11,12,0,28,2,2,2,7,66,4,1,1,1,0,1,0,0,0,0,0,0,3.24,0.73
5059,829545,ATL,MIN,PASS,5,32,4,10,42,0,28,2,2,1,10,75,4,0,1,1,0,1,0,0,0,0,0,0,3.97,-0.6
5059,829546,ATL,MIN,PASS,6,41,4,10,10,0,28,2,2,2,10,75,4,0,1,1,0,1,0,0,0,0,0,0,3.37,-0.01
5059,829547,ATL,MIN,PASS,7,4,4,9,29,0,28,2,2,3,5,80,5,0,1,0,0,0,0,0,0,0,0,0,3.36,-1
5059,829548,ATL,MIN,PASS,8,6,4,9,25,0,28,2,2,4,5,80,5,1,1,0,6,0,0,0,0,0,0,0,2.36,4.64
5059,829549,ATL,MIN,CONV,9,0,4,9,19,6,28,2,2,0,2,98,5,0,0,0,0,0,0,0,0,0,0,0,0,0
5059,829550,MIN,ATL,KOFF,0,6,4,9,19,28,6,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5059,829551,MIN,ATL,RUSH,1,45,4,9,17,28,6,2,2,1,10,29,2,0,0,0,0,1,0,0,0,0,0,0,1.21,-0.37
5059,829552,MIN,ATL,RUSH,2,50,4,8,32,28,6,2,2,2,8,31,2,0,0,0,0,1,0,0,0,0,0,0,0.84,0.82
5059,829553,MIN,ATL,RUSH,3,43,4,7,42,28,6,1,2,3,1,38,2,1,0,0,0,1,0,0,0,0,0,0,1.66,0.45
5059,829554,MIN,ATL,RUSH,4,45,4,6,59,28,6,1,2,1,10,41,3,0,0,0,0,1,0,0,0,0,0,0,2.11,-0.58
5059,829555,MIN,ATL,RUSH,5,45,4,6,14,28,6,1,2,2,10,41,3,0,0,0,0,1,0,0,0,0,0,0,1.53,-0.8
5059,829556,MIN,ATL,RUSH,6,50,4,5,29,28,6,1,2,3,10,41,3,0,0,0,0,1,0,0,0,0,0,0,0.73,-0.28
5059,829557,MIN,ATL,NOPL,6,20,4,4,39,28,6,1,2,4,2,49,3,0,0,0,0,0,0,1,0,0,0,0,0.45,-0.59
5059,829558,ATL,MIN,PUNT,0,10,4,4,39,6,28,2,1,4,7,44,3,0,0,0,0,0,0,1,0,0,0,0,-0.14,-1.07
5059,829559,ATL,MIN,NOPL,0,20,4,4,28,6,28,2,1,1,10,29,2,0,0,0,0,0,0,1,0,0,0,0,1.21,-0.67
5059,829560,ATL,MIN,PASS,1,30,4,4,28,6,28,2,1,1,15,24,2,0,1,0,0,1,0,0,0,0,0,0,0.54,0.3
5059,829561,ATL,MIN,PASS,2,27,4,4,2,6,28,2,1,2,8,31,2,1,1,1,0,1,0,0,0,0,0,0,0.84,1.27
5059,829562,ATL,MIN,PASS,3,26,4,3,35,6,28,2,1,1,10,41,3,0,1,1,0,1,0,0,0,0,0,0,2.11,0.27
5059,829563,ATL,MIN,PASS,4,5,4,3,9,6,28,2,1,2,3,48,3,0,1,1,0,0,0,0,0,0,0,0,2.38,-0.54
5059,829564,ATL,MIN,NOPL,4,4,4,3,4,6,28,2,1,3,3,48,3,1,0,0,0,0,0,1,0,0,0,0,1.84,1.27
5059,829565,ATL,MIN,PASS,5,5,4,3,0,6,28,2,1,1,10,57,3,0,1,0,0,0,0,0,0,0,0,0,3.11,-0.62
5059,829566,ATL,MIN,PASS,6,26,4,2,55,6,28,2,1,2,10,57,3,0,1,0,0,1,0,0,0,0,0,0,2.49,0.25
5059,829567,ATL,MIN,NOPL,6,8,4,2,29,6,28,2,1,3,3,64,4,1,0,0,0,0,0,1,0,0,0,0,2.74,0.97
5059,829568,ATL,MIN,PASS,7,21,4,2,21,6,28,2,1,1,10,69,4,0,1,0,0,1,0,0,0,0,0,0,3.71,0.1
5059,829569,ATL,MIN,PASS,8,8,4,2,0,6,28,2,1,2,4,75,4,0,1,0,0,0,1,0,0,0,0,0,3.81,-1.49
5059,829570,ATL,MIN,PASS,9,25,4,1,52,6,28,1,1,3,12,67,4,0,1,0,0,1,0,0,0,0,0,0,2.32,-0.09
5059,829571,ATL,MIN,PASS,10,8,4,1,27,6,28,1,1,4,2,77,4,1,1,1,0,1,0,0,0,0,0,0,2.23,2.06
5059,829572,ATL,MIN,PASS,11,10,4,1,19,6,28,0,1,1,10,82,5,1,1,0,0,1,0,1,0,0,0,0,4.29,1.75
5059,829573,ATL,MIN,PASS,12,4,4,1,9,6,28,0,1,1,2,98,5,1,1,1,6,0,0,0,0,0,0,0,6.04,0.96
5059,829574,ATL,MIN,CONV,13,0,4,1,5,12,28,0,1,0,2,98,5,0,0,0,0,0,0,0,0,0,0,0,0,0
5059,829575,MIN,ATL,ONSD,0,3,4,1,5,28,12,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
5059,829576,MIN,ATL,RUSH,1,30,4,1,4,28,12,1,0,1,10,61,4,0,0,0,0,0,0,0,0,0,0,0,3.32,-0.69
5059,829577,MIN,ATL,RUSH,2,25,4,0,34,28,12,1,0,2,11,60,4,0,0,0,0,0,0,0,0,0,0,0,2.63,0
5060,829578,BAL,MIA,KOFF,0,4,1,15,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
5060,829579,BAL,MIA,RUSH,1,47,1,14,56,0,0,3,3,1,10,11,1,1,1,0,0,1,0,0,0,0,0,0,-0.22,3.51
5060,829580,BAL,MIA,PASS,2,36,1,14,9,0,0,3,3,1,10,60,4,0,1,0,0,1,0,0,0,0,0,0,3.29,0.17
5060,829581,BAL,MIA,RUSH,3,43,1,13,33,0,0,3,3,2,3,67,4,1,1,0,0,1,0,0,0,0,0,0,3.46,0.63
5060,829582,BAL,MIA,PASS,4,23,1,12,50,0,0,3,3,1,10,78,4,0,1,0,0,1,0,0,0,0,0,0,4.09,-0.06
5060,829583,BAL,MIA,RUSH,5,38,1,12,27,0,0,3,3,2,7,81,5,1,1,0,0,1,0,0,0,0,0,0,4.03,1.32
5060,829584,BAL,MIA,RUSH,6,39,1,11,49,0,0,3,3,1,6,94,5,0,1,0,0,1,0,0,0,0,0,0,5.35,0.28
5060,829585,BAL,MIA,RUSH,7,32,1,11,10,0,0,3,3,2,2,98,5,0,1,0,0,1,0,0,0,0,0,0,5.63,-0.17
5060,829586,BAL,MIA,RUSH,8,4,1,10,38,0,0,3,2,3,1,99,5,1,0,0,7,0,0,0,0,0,0,0,5.46,1.54
5060,829587,BAL,MIA,FGXP,8,3,1,10,34,7,0,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5060,829588,MIA,BAL,KOFF,0,6,1,10,34,0,7,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5060,829589,MIA,BAL,PASS,1,3,1,10,29,0,7,2,3,1,10,21,2,0,0,0,0,0,0,0,0,0,0,0,0.56,-0.62
5060,829590,MIA,BAL,PASS,2,39,1,10,26,0,7,2,3,2,10,21,2,1,1,0,0,1,0,0,0,0,0,0,-0.06,1.57
5060,829591,MIA,BAL,RUSH,3,45,1,9,47,0,7,2,3,1,10,33,2,0,0,0,0,1,0,0,0,0,0,0,1.51,-0.1
5060,829592,MIA,BAL,PASS,4,16,1,9,2,0,7,2,3,2,6,37,2,0,1,0,0,0,0,0,1,0,0,0,1.41,-4.29
5060,829593,BAL,MIA,PASS,1,9,1,8,46,7,0,3,2,1,10,53,3,1,1,0,7,0,0,1,0,0,0,0,2.88,4.12
5060,829594,BAL,MIA,FGXP,1,3,1,8,37,14,0,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5060,829595,MIA,BAL,KOFF,0,6,1,8,37,0,14,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5060,829596,MIA,BAL,PASS,1,30,1,8,37,0,14,2,3,1,10,25,2,0,1,0,0,0,0,0,0,0,0,0,0.88,-0.62
5060,829597,MIA,BAL,PASS,2,38,1,8,30,0,14,2,3,2,10,25,2,1,1,0,0,1,0,0,0,0,0,0,0.26,1.63
5060,829598,MIA,BAL,RUSH,3,40,1,7,52,0,14,2,3,1,10,38,2,0,1,0,0,1,0,0,0,0,0,0,1.89,-0.49
5060,829599,MIA,BAL,RUSH,4,41,1,7,12,0,14,2,3,2,9,39,2,0,1,0,0,1,0,0,0,0,0,0,1.4,-1.55
5060,829600,MIA,BAL,PASS,5,36,1,6,31,0,14,2,3,3,17,31,2,0,1,0,0,1,0,0,0,0,0,0,-0.15,-0.93
5060,829601,BAL,MIA,PUNT,0,9,1,5,55,14,0,3,2,4,16,32,2,0,0,0,0,0,0,0,0,0,0,0,-1.08,1.38
5060,829602,BAL,MIA,RUSH,1,35,1,5,46,14,0,3,2,1,10,10,1,0,1,0,0,1,0,0,0,0,0,0,-0.3,-0.03
5060,829603,BAL,MIA,RUSH,2,43,1,5,11,14,0,3,2,2,6,14,1,0,1,0,0,1,0,0,0,0,0,0,-0.33,-0.2
5060,829604,BAL,MIA,PASS,3,11,1,4,28,14,0,3,2,3,3,17,1,1,1,0,7,0,0,0,0,0,0,0,-0.53,7.53
5060,829605,BAL,MIA,FGXP,3,3,1,4,17,21,0,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5060,829606,MIA,BAL,KOFF,0,6,1,4,17,0,21,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5060,829607,MIA,BAL,RUSH,1,38,1,4,12,0,21,2,3,1,10,15,1,0,0,0,0,1,0,0,0,0,0,0,0.1,-1
5060,829608,MIA,BAL,PASS,2,34,1,3,34,0,21,2,3,2,13,12,1,1,0,0,0,1,0,0,0,0,0,0,-0.9,2.79
5060,829609,MIA,BAL,PASS,3,27,1,3,0,0,21,2,3,1,10,38,2,0,1,1,0,1,0,0,0,0,0,0,1.89,0
5060,829610,MIA,BAL,PASS,4,4,1,2,33,0,21,2,3,2,5,43,3,0,1,1,0,0,0,0,0,0,0,0,1.89,-0.66
5060,829611,MIA,BAL,PASS,5,5,1,2,29,0,21,2,3,3,5,43,3,0,1,0,0,0,0,0,0,0,0,0,1.23,-1.39
5060,829612,BAL,MIA,PUNT,0,12,1,2,24,21,0,3,2,4,5,43,3,0,0,0,0,0,0,0,0,0,0,0,-0.16,-0.31
5060,829613,BAL,MIA,RUSH,1,38,1,2,12,21,0,3,2,1,10,20,1,0,1,0,0,1,0,0,0,0,0,0,0.47,-0.18
5060,829614,BAL,MIA,PASS,2,33,1,1,34,21,0,3,2,2,7,23,2,1,1,0,0,1,0,0,0,0,0,0,0.29,1.15
5060,829615,BAL,MIA,RUSH,3,42,1,1,1,21,0,3,2,1,10,32,2,0,1,0,0,1,0,0,0,0,0,0,1.44,0.02
5060,829616,BAL,MIA,PASS,4,30,1,0,19,21,0,3,2,2,5,37,2,1,1,0,0,1,0,0,0,0,0,0,1.46,1.3
5060,829617,BAL,MIA,NOPL,4,6,2,15,0,21,0,3,2,1,10,51,3,0,0,0,0,0,0,1,0,0,0,0,2.76,0.29
5060,829618,BAL,MIA,RUSH,5,18,2,14,54,21,0,3,2,1,10,56,3,0,1,0,0,1,0,1,0,0,0,0,3.05,0.49
5060,829619,BAL,MIA,RUSH,6,40,2,14,36,21,0,3,2,1,10,65,4,0,1,0,0,1,0,0,0,0,0,0,3.54,-0.37
5060,829620,BAL,MIA,PASS,7,7,2,13,56,21,0,3,2,2,8,67,4,1,1,0,7,0,0,0,0,0,0,0,3.17,3.83
5060,829621,BAL,MIA,FGXP,7,3,2,13,49,28,0,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5060,829622,MIA,BAL,KOFF,0,6,2,13,49,0,28,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5060,829623,MIA,BAL,RUSH,1,35,2,13,49,0,28,2,3,1,10,25,2,0,0,0,0,1,0,0,0,0,0,0,0.88,-0.73
5060,829624,MIA,BAL,PASS,2,46,2,13,16,0,28,2,3,2,11,24,2,1,0,0,0,1,0,0,0,0,0,0,0.15,3.74
5060,829625,MIA,BAL,RUSH,3,37,2,12,30,0,28,2,3,1,10,73,4,0,0,0,0,1,0,0,0,0,0,0,3.89,-0.66
5060,829626,MIA,BAL,PASS,4,38,2,11,53,0,28,2,3,2,11,72,4,0,1,0,0,1,0,0,0,0,0,0,3.23,-0.85
5060,829627,MIA,BAL,NOPL,4,25,2,11,15,0,28,2,3,3,14,69,4,0,0,0,0,0,0,1,0,0,0,0,2.38,-0.48
5060,829628,MIA,BAL,PASS,5,7,2,10,50,0,28,2,3,3,19,64,4,0,1,0,0,0,0,0,0,0,0,0,1.9,-0.81
