gid,pid,detail,off,def,type,dseq,len,qtr,min,sec,ptso,ptsd,timo,timd,dwn,ytg,yfog,zone,yds,succ,fd,sg,nh,pts,bc,kne,dir,rtck1,rtck2,psr,comp,spk,loc,trg,dfb,ptck1,ptck2,sk1,sk2,ptm1,pen1,desc1,cat1,pey1,act1,ptm2,pen2,desc2,cat2,pey2,act2,ptm3,pen3,desc3,cat3,pey3,act3,ints,iry,fum,frcv,fry,forc,fuml,saf,blk,brcv,fgxp,fkicker,dist,good,punter,pgro,pnet,ptb,pr,pry,pfc,kicker,kgro,knet,ktb,kr,kry,eps,epa
5058,829317,(6:19) (Shotgun) A.Rodgers sacked at GB 26 for -8 yards (A.Hicks).,GB,CHI,PASS,8,42,2,6,19,7,3,2,2,3,6,34,2,-8,,,Y,,,,,,,,AR-1300,,,,,,,,AH-3050,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.48,-1.97
5058,829318,"(5:37) (Punt formation) J.Scott punts 63 yards to CHI 11, Center-H.Bradley, downed by GB-W.Redmond.",CHI,GB,PUNT,0,12,2,5,37,3,7,2,2,4,14,26,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,JS-1250,63,63,,,,,,,,,,,-1.49,1.71
5058,829319,(5:25) (Shotgun) M.Trubisky pass short left to A.Robinson pushed ob at CHI 20 for 9 yards (K.King).,CHI,GB,PASS,1,25,2,5,25,3,7,2,2,1,10,11,1,9,Y,,Y,,,,,,,,MT-1800,Y,,SL,AR-1250,,KK-0750,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.22,0.7
5058,829320,(5:00) (Shotgun) M.Trubisky pass short middle to M.Davis to CHI 27 for 7 yards (K.Clark).,CHI,GB,PASS,2,41,2,5,0,3,7,2,2,2,1,20,1,7,Y,Y,Y,,,,,,,,MT-1800,Y,,SM,MD-0150,,KC-1225,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.48,0.58
5058,829321,"(4:19) (Shotgun) T.Cohen left tackle pushed ob at CHI 29 for 2 yards (D.Savage Jr.). PENALTY on CHI-K.Long, Offensive Holding, 10 yards, enforced at CHI 27 - No Play.",CHI,GB,NOPL,2,33,2,4,19,3,7,2,2,1,10,27,2,,,,,,,,,,,,,,,,,,,,,,CHI,KL-1350,Offensive Holding,2,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.06,-1.3
5058,829322,(3:46) (Shotgun) M.Trubisky sacked at CHI 16 for -1 yards (Z.Smith).,CHI,GB,PASS,3,46,2,3,46,3,7,2,2,1,20,17,1,-1,,,Y,,,,,,,,MT-1800,,,,,,,,ZS-0075,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.24,-0.64
5058,829323,(3:00) (Shotgun) M.Trubisky pass short right to T.Cohen to CHI 23 for 7 yards (D.Savage Jr.).,CHI,GB,PASS,4,41,2,3,0,3,7,2,2,2,21,16,1,7,,,Y,,,,,,,,MT-1800,Y,,SR,TC-1975,,DS-0712,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.88,0.13
5058,829324,(2:19) (Shotgun) M.Trubisky pass incomplete short middle to A.Robinson (D.Savage Jr.).,CHI,GB,PASS,5,5,2,2,19,3,7,2,2,3,14,23,2,,,,Y,,,,,,,,MT-1800,,,SM,AR-1250,DS-0712,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.75,-0.93
5058,829325,"(2:14) (Punt formation) P.O'Donnell punts 42 yards to GB 35, Center-P.Scales, fair catch by T.Davis.",GB,CHI,PUNT,0,7,2,2,14,7,3,2,2,4,14,23,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PO-0050,42,42,,TD-0737,,Y,,,,,,,-1.68,0.02
5058,829326,(2:07) (Shotgun) A.Jones left tackle to GB 38 for 3 yards (P.Amukamara; D.Trevathan).,GB,CHI,RUSH,1,7,2,2,7,7,3,2,2,1,10,35,2,3,,,Y,,,AJ-1143,,LT,DT-1950,PA-0300,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.66,-0.22
5058,829327,(2:00) (Shotgun) A.Rodgers pass incomplete deep right to D.Adams (B.Skrine).,GB,CHI,PASS,2,6,2,2,0,7,3,2,2,2,7,38,2,,,,Y,,,,,,,,AR-1300,,,DR,DA-0212,BS-2300,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.44,-0.71
5058,829328,(1:54) (Shotgun) A.Rodgers pass short left to J.Williams to GB 48 for 10 yards (R.Smith).,GB,CHI,PASS,3,27,2,1,54,7,3,2,2,3,7,38,2,10,Y,Y,Y,,,,,,,,AR-1300,Y,,SL,JW-3650,,RS-2250,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.73,1.84
5058,829329,"(1:27) (No Huddle, Shotgun) A.Rodgers pass short right to J.Graham to CHI 46 for 6 yards (B.Skrine).",GB,CHI,PASS,4,23,2,1,27,7,3,2,2,1,10,48,3,6,Y,,Y,Y,,,,,,,AR-1300,Y,,SR,JG-2900,,BS-2300,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.57,0.14
5058,829330,(1:04) (Shotgun) A.Rodgers pass incomplete short right to D.Adams (K.Fuller).,GB,CHI,PASS,5,4,2,1,4,7,3,2,2,2,4,54,3,,,,Y,,,,,,,,AR-1300,,,SR,DA-0212,KF-0500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.71,-0.57
5058,829331,(1:00) (Shotgun) A.Rodgers pass incomplete deep left to M.Valdes-Scantling.,GB,CHI,PASS,6,5,2,1,0,7,3,2,2,3,4,54,3,,,,Y,,,,,,,,AR-1300,,,DL,MV-0012,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.14,-1.51
5058,829332,"(:55) (Shotgun) PENALTY on GB-A.Rodgers, False Start, 5 yards, enforced at CHI 46 - No Play.",GB,CHI,NOPL,6,20,2,0,55,7,3,2,2,4,4,54,3,,,,,,,,,,,,,,,,,,,,,,GB,AR-1300,False Start,1,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.63,-0.45
5058,829333,"(:55) (Punt formation) J.Scott punts 36 yards to CHI 15, Center-H.Bradley, downed by GB-H.Bradley.",CHI,GB,PUNT,0,10,2,0,55,3,7,2,2,4,9,49,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,JS-1250,36,36,,,,,,,,,,,0.18,-0.28
5058,829334,(:43) (Shotgun) M.Trubisky pass short left to C.Patterson ran ob at CHI 18 for 3 yards (K.King).,CHI,GB,PASS,1,5,2,0,43,3,7,2,2,1,10,15,1,3,,,Y,,,,,,,,MT-1800,Y,,SL,CP-0750,,KK-0750,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1,-0.19
5058,829335,(:38) (Shotgun) M.Trubisky sacked at CHI 16 for -2 yards (K.King).,CHI,GB,PASS,2,7,2,0,38,3,7,2,2,2,7,18,1,-2,,,Y,,,,,,,,MT-1800,,,,,,,,KK-0750,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.09,-0.96
5058,829336,(:31) (Shotgun) M.Trubisky pass short right to M.Davis to CHI 15 for -1 yards (B.Martinez; J.Alexander).,CHI,GB,PASS,3,7,2,0,31,3,7,2,2,3,9,16,1,-1,,,Y,,,,,,,,MT-1800,Y,,SR,MD-0150,,BM-0345,JA-0475,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1.05,-0.9
5058,829337,"(:24) (Punt formation) P.O'Donnell punts 52 yards to GB 33, Center-P.Scales, downed by CHI-C.Patterson.",GB,CHI,PUNT,0,9,2,0,24,7,3,1,2,4,10,15,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PO-0050,52,52,,,,,,,,,,,-1.95,0.44
5058,829338,(:15) (Shotgun) A.Rodgers pass short middle to J.Graham to GB 49 for 16 yards (H.Clinton-Dix).,GB,CHI,PASS,1,6,2,0,15,7,3,1,2,1,10,33,2,16,Y,Y,Y,,,,,,,,AR-1300,Y,,SM,JG-2900,,HC-0050,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.51,1.13
5058,829339,(:09) (Shotgun) A.Rodgers pass incomplete deep right to J.Graham (K.Fuller).,GB,CHI,PASS,2,20,2,0,9,7,3,0,2,1,10,49,3,,,,Y,,,,,,,,AR-1300,,,DR,JG-2900,KF-0500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.64,0
5058,829340,"M.Crosby kicks 65 yards from GB 35 to end zone, Touchback.",CHI,GB,KOFF,0,6,3,15,0,3,7,3,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MC-3000,65,40,Y,,,0,0
5058,829341,(15:00) D.Montgomery left tackle to CHI 25 for no gain (T.Brown; P.Smith).,CHI,GB,RUSH,1,35,3,15,0,3,7,3,3,1,10,25,2,0,,,,,,DM-2787,,LT,PS-0550,TB-3150,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.88,-0.62
5058,829342,(14:21) (Shotgun) M.Trubisky pass incomplete short middle to J.Wims [D.Lowry].,CHI,GB,PASS,2,6,3,14,21,3,7,3,3,2,10,25,2,,,,Y,,,,,,,,MT-1800,,,SM,JW-5475,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.26,-0.62
5058,829343,(14:15) (Shotgun) M.Trubisky pass short right to M.Davis pushed ob at CHI 27 for 2 yards (T.Williams).,CHI,GB,PASS,3,25,3,14,15,3,7,3,3,3,10,25,2,2,,,Y,,,,,,,,MT-1800,Y,,SR,MD-0150,,TW-2700,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.36,-0.84
5058,829344,"(13:50) (Punt formation) P.O'Donnell punts 39 yards to GB 34, Center-P.Scales, fair catch by T.Davis.",GB,CHI,PUNT,0,8,3,13,50,7,3,3,3,4,8,27,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PO-0050,39,39,,TD-0737,,Y,,,,,,,-1.2,-0.39
5058,829345,(13:42) A.Jones right end to GB 37 for 3 yards (D.Trevathan).,GB,CHI,RUSH,1,25,3,13,42,7,3,3,3,1,10,34,2,3,,,,,,AJ-1143,,RE,DT-1950,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.59,-0.22
5058,829346,"(13:17) (No Huddle) A.Rodgers pass incomplete deep left to D.Adams. PENALTY on GB-D.Bakhtiari, Offensive Holding, 10 yards, enforced at GB 37 - No Play.",GB,CHI,NOPL,1,6,3,13,17,7,3,3,3,2,7,37,2,,,,,,,,,,,,,,,,,,,,,,GB,DB-0350,Offensive Holding,2,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.37,-1.19
5058,829347,"(13:11) (Shotgun) A.Rodgers pass incomplete deep middle to J.Graham. PENALTY on CHI-R.Smith, Defensive Pass Interference, 38 yards, enforced at GB 27 - No Play.",GB,CHI,NOPL,1,7,3,13,11,7,3,3,3,2,17,27,2,,,Y,,,,,,,,,,,,,,,,,,,CHI,RS-2250,Defensive Pass Interference,5,38,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.18,3.36
5058,829348,(13:04) A.Rodgers pass incomplete short left [R.Robertson-Harris].,GB,CHI,PASS,2,5,3,13,4,7,3,3,3,1,10,65,4,,,,,,,,,,,,AR-1300,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.54,-0.59
5058,829349,(12:59) (Shotgun) A.Rodgers pass short middle to M.Lewis to CHI 30 for 5 yards (D.Trevathan).,GB,CHI,PASS,3,43,3,12,59,7,3,2,3,2,10,65,4,5,,,Y,,,,,,,,AR-1300,Y,,SM,ML-1500,,DT-1950,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.95,-0.08
5058,829350,"(12:16) (Shotgun) A.Rodgers scrambles up the middle to CHI 25 for 5 yards (H.Clinton-Dix). FUMBLES (H.Clinton-Dix), and recovers at CHI 22. A.Rodgers to CHI 22 for no gain (H.Clinton-Dix). PENALTY on GB-D.Bakhtiari, Offensive Holding, 10 yards, enforced at CHI 30 - No Play.",GB,CHI,NOPL,3,33,3,12,16,7,3,2,3,3,5,70,4,,,,,,,,,,,,,,,,,,,,,,GB,DB-0350,Offensive Holding,2,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.87,-1.06
5058,829351,(11:43) (Shotgun) A.Rodgers sacked at CHI 47 for -7 yards (L.Floyd).,GB,CHI,PASS,4,45,3,11,43,7,3,2,3,3,15,60,4,-7,,,Y,,,,,,,,AR-1300,,,,,,,,LF-0450,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.81,-1.52
5058,829352,"(10:58) (Punt formation) J.Scott punts 37 yards to CHI 10, Center-H.Bradley, fair catch by T.Cohen.",CHI,GB,PUNT,0,7,3,10,58,3,7,3,2,4,22,53,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,JS-1250,37,37,,TC-1975,,Y,,,,,,,0.29,0.01
5058,829353,(10:51) (Shotgun) M.Davis left guard to CHI 18 for 8 yards (D.Lowry; B.Martinez).,CHI,GB,RUSH,1,20,3,10,51,3,7,3,2,1,10,10,1,8,Y,,Y,,,MD-0150,,LG,DL-2325,BM-0345,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.3,0.55
5058,829354,"(10:31) (No Huddle, Shotgun) M.Davis left guard to CHI 19 for 1 yard (P.Smith).",CHI,GB,RUSH,2,44,3,10,31,3,7,3,2,2,2,18,1,1,,,Y,Y,,MD-0150,,LG,PS-0550,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.25,-0.02
5058,829355,(9:47) (Shotgun) M.Trubisky sacked at CHI 19 for 0 yards (sack split by P.Smith and K.Clark).,CHI,GB,PASS,3,37,3,9,47,3,7,3,2,3,1,19,1,0,,,Y,,,,,,,,MT-1800,,,,,,,,KC-1225,PS-0550,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.23,-1.54
5058,829356,"(9:10) (Punt formation) P.O'Donnell punts 39 yards to GB 42, Center-P.Scales, out of bounds.",GB,CHI,PUNT,0,9,3,9,10,7,3,2,3,4,1,19,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PO-0050,39,39,,,,,,,,,,,-1.31,-0.86
5058,829357,(9:01) (Shotgun) A.Jones right guard to GB 42 for no gain (K.Mack).,GB,CHI,RUSH,1,45,3,9,1,7,3,2,3,1,10,42,3,0,,,Y,,,AJ-1143,,RG,KM-0050,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.17,-0.59
5058,829358,(8:16) (Shotgun) A.Rodgers sacked at GB 37 for -5 yards (A.Lynch).,GB,CHI,PASS,2,49,3,8,16,7,3,2,3,2,10,42,3,-5,,,Y,,,,,,,,AR-1300,,,,,,,,AL-1200,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.58,-1.27
5058,829359,(7:27) (Shotgun) A.Rodgers pass short left to M.Valdes-Scantling to GB 32 for -5 yards (K.Mack).,GB,CHI,PASS,3,44,3,7,27,7,3,2,3,3,15,37,2,-5,,,Y,,,,,,,,AR-1300,Y,,SL,MV-0012,,KM-0050,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.31,-1.39
5058,829360,"(6:43) (Punt formation) J.Scott punts 50 yards to CHI 18, Center-H.Bradley. T.Cohen to CHI 23 for 5 yards (J.Williams).",CHI,GB,PUNT,0,13,3,6,43,3,7,3,2,4,20,32,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,JS-1250,50,45,,TC-1975,5,,,,,,,,-1.08,0.35
5058,829361,(6:30) (Shotgun) M.Trubisky pass deep left to A.Robinson to CHI 45 for 22 yards (T.Brown).,CHI,GB,PASS,1,49,3,6,30,3,7,3,2,1,10,23,2,22,Y,Y,Y,,,,,,,,MT-1800,Y,,DL,AR-1250,,TB-3150,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.73,1.64
5058,829362,"(5:41) (Shotgun) PENALTY on CHI, Delay of Game, 5 yards, enforced at CHI 45 - No Play.",CHI,GB,NOPL,1,16,3,5,41,3,7,3,2,1,10,45,3,,,,,,,,,,,,,,,,,,,,,,CHI,,Delay of Game,3,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.37,-0.55
5058,829363,(5:25) (Shotgun) M.Trubisky pass deep left to D.Montgomery to GB 33 for 27 yards (K.King).,CHI,GB,PASS,2,39,3,5,25,3,7,3,2,1,15,40,2,27,Y,Y,Y,,,,,,,,MT-1800,Y,,DL,DM-2787,,KK-0750,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.82,1.8
5058,829364,(4:46) (Shotgun) M.Trubisky pass short left to T.Cohen pushed ob at GB 28 for 5 yards (R.Greene).,CHI,GB,PASS,3,34,3,4,46,3,7,3,2,1,10,67,4,5,Y,,Y,,,,,,,,MT-1800,Y,,SL,TC-1975,,RG-1818,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.62,0.02
5058,829365,(4:12) (Shotgun) M.Trubisky pass incomplete deep right to A.Robinson (T.Williams).,CHI,GB,PASS,4,7,3,4,12,3,7,3,2,2,5,72,4,,,,Y,,,,,,,,MT-1800,,,DR,AR-1250,TW-2700,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.64,-0.67
5058,829366,"(4:05) (Shotgun) PENALTY on CHI, Delay of Game, 5 yards, enforced at GB 28 - No Play.",CHI,GB,NOPL,4,20,3,4,5,3,7,3,2,3,5,72,4,,,,,,,,,,,,,,,,,,,,,,CHI,,Delay of Game,3,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.97,-0.62
5058,829367,(4:05) (Shotgun) M.Trubisky pass incomplete short right to C.Patterson.,CHI,GB,PASS,5,30,3,4,5,3,7,3,2,3,10,67,4,,,,Y,,,,,,,,MT-1800,,,SR,CP-0750,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.35,-0.91
5058,829368,(4:00) (Shotgun) M.Trubisky scrambles up the middle to GB 30 for 3 yards (R.Greene).,CHI,GB,RUSH,6,6,3,4,0,3,7,3,2,4,10,67,4,3,,,Y,,,MT-1800,,MD,RG-1818,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.44,-2.73
5058,829369,(3:54) A.Jones left tackle to GB 39 for 9 yards (H.Clinton-Dix).,GB,CHI,RUSH,1,36,3,3,54,7,3,2,3,1,10,30,2,9,Y,,,,,AJ-1143,,LT,HC-0050,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.29,0.62
5058,829370,(3:18) A.Jones right tackle to GB 45 for 6 yards (K.Fuller).,GB,CHI,RUSH,2,47,3,3,18,7,3,2,3,2,1,39,2,6,Y,Y,,,,AJ-1143,,RT,KF-0500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.91,0.46
5058,829371,(2:31) A.Jones right guard to GB 47 for 2 yards (D.Trevathan).,GB,CHI,RUSH,3,33,3,2,31,7,3,2,3,1,10,45,3,2,,,,,,AJ-1143,,RG,DT-1950,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.37,-0.4
5058,829372,(1:58) (Shotgun) A.Rodgers pass short right to D.Adams ran ob at CHI 43 for 10 yards (K.Fuller).,GB,CHI,PASS,4,35,3,1,58,7,3,2,3,2,8,47,3,10,Y,Y,Y,,,,,,,,AR-1300,Y,,SR,DA-0212,,KF-0500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.97,1.14
5058,829373,(1:23) (Shotgun) J.Williams left end to CHI 45 for -2 yards (E.Jackson).,GB,CHI,RUSH,5,41,3,1,23,7,3,2,3,1,10,57,3,-2,,,Y,,,JW-3650,,LE,EJ-0125,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.11,-0.79
5058,829374,"(:42) (Shotgun) PENALTY on GB-T.Davis, False Start, 5 yards, enforced at CHI 45 - No Play.",GB,CHI,NOPL,5,23,3,0,42,7,3,2,3,2,12,55,3,,,,,,,,,,,,,,,,,,,,,,GB,TD-0737,False Start,1,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.32,-0.45
5058,829375,(:19) (Shotgun) A.Rodgers pass incomplete short right [A.Hicks].,GB,CHI,PASS,6,7,3,0,19,7,3,2,3,2,17,50,3,,,,Y,,,,,,,,AR-1300,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.87,-0.79
5058,829376,"(:12) (Shotgun) A.Rodgers pass incomplete deep left to J.Graham (P.Amukamara). Penalty on GB-B.Bulaga, Offensive Holding, declined.",GB,CHI,PASS,7,30,3,0,12,7,3,2,3,3,17,50,3,,,,Y,,,,,,,,AR-1300,,,DL,JG-2900,PA-0300,,,,,GB,BB-3700,Offensive Holding,2,,D,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.08,-0.93
5058,829377,"(15:00) (Punt formation) J.Scott punts 37 yards to CHI 13, Center-H.Bradley, fair catch by T.Cohen.",CHI,GB,PUNT,0,7,4,15,0,3,7,3,2,4,17,50,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,JS-1250,37,37,,TC-1975,,Y,,,,,,,0.15,-0.09
5058,829378,(14:53) (Shotgun) M.Trubisky pass incomplete short left.,CHI,GB,PASS,1,5,4,14,53,3,7,3,2,1,10,13,1,,,,Y,,,,,,,,MT-1800,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.06,-0.61
5058,829379,"(14:48) (Shotgun) M.Trubisky pass short middle to A.Robinson pushed ob at CHI 27 for 14 yards (T.Williams). PENALTY on GB-T.Williams, Unnecessary Roughness, 15 yards, enforced at CHI 27.",CHI,GB,PASS,2,23,4,14,48,3,7,3,2,2,10,13,1,14,Y,Y,Y,,,,,,,,MT-1800,Y,,SM,AR-1250,,TW-2700,,,,GB,TW-2700,Unnecessary Roughness,6,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.67,2.84
5058,829380,"(14:25) M.Trubisky pass short right to T.Gabriel to GB 43 for 15 yards (J.Alexander). Green Bay challenged the play for possible offensive pass interference, and the play was Upheld.",CHI,GB,PASS,3,41,4,14,25,3,7,3,2,1,10,42,3,15,Y,Y,,,,,,,,,MT-1800,Y,,SR,TG-0025,,JA-0475,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.17,0.94
5058,829381,"(13:44) (Shotgun) M.Trubisky pass incomplete deep left to T.Gabriel. PENALTY on CHI-C.Leno Jr., Offensive Holding, 10 yards, enforced at GB 43 - No Play.",CHI,GB,NOPL,3,9,4,13,44,3,7,3,1,1,10,57,3,,,,,,,,,,,,,,,,,,,,,,CHI,CL-0862,Offensive Holding,2,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.11,-1.15
5058,829382,"(13:35) (Shotgun) M.Trubisky pass short middle to T.Cohen to GB 48 for 5 yards (T.Williams). PENALTY on CHI-C.Leno Jr., Illegal Use of Hands, 10 yards, enforced at CHI 47 - No Play.",CHI,GB,NOPL,3,22,4,13,35,3,7,3,1,1,20,47,3,,,,,,,,,,,,,,,,,,,,,,CHI,CL-0862,Illegal Use of Hands,2,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.96,-1.14
5058,829383,"(13:13) (Shotgun) M.Trubisky pass deep right to T.Gabriel to GB 13 for 50 yards (T.Williams). PENALTY on CHI-T.Gabriel, Offensive Pass Interference, 10 yards, enforced at CHI 37 - No Play.",CHI,GB,NOPL,3,34,4,13,13,3,7,3,1,1,30,37,2,,,,,,,,,,,,,,,,,,,,,,CHI,TG-0025,Offensive Pass Interference,2,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.82,-1.2
5058,829384,(12:39) (Shotgun) M.Trubisky pass incomplete short right to T.Cohen.,CHI,GB,PASS,4,6,4,12,39,3,7,3,1,1,40,27,2,,,,Y,,,,,,,,MT-1800,,,SR,TC-1975,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.38,-0.48
5058,829385,(12:33) (Shotgun) M.Trubisky pass incomplete deep middle to A.Robinson.,CHI,GB,PASS,5,5,4,12,33,3,7,3,1,2,40,27,2,,,,Y,,,,,,,,MT-1800,,,DM,AR-1250,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.86,-0.65
5058,829386,(12:28) (Shotgun) M.Trubisky pass short right to T.Gabriel to CHI 36 for 9 yards (M.Adams).,CHI,GB,PASS,6,33,4,12,28,3,7,3,1,3,40,27,2,9,,,Y,,,,,,,,MT-1800,Y,,SR,TG-0025,,MA-0275,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1.51,0.45
5058,829387,"(11:55) (Punt formation) P.O'Donnell punts 53 yards to GB 11, Center-P.Scales, fair catch by T.Davis. PENALTY on GB-T.Brown, Illegal Blindside Block, 5 yards, enforced at GB 11.",GB,CHI,PUNT,0,7,4,11,55,7,3,1,3,4,31,36,2,,,,,,,,,,,,,,,,,,,,,,GB,TB-3150,Illegal Blindside Block,8,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,PO-0050,53,53,,TD-0737,,Y,,,,,,,-1.06,1.68
